filename,puzzle_correct,patch_matches,time_s
223235_Border_primary.jpg,0,1,1.36
223237_Piece_primary.jpg,0,7,1.34
223251_Piece_primary.jpg,0,2,1.42
223253_Piece_primary.jpg,1,9,1.39
223259_Piece_primary.jpg,1,9,1.40
223264_Piece_primary.jpg,0,1,1.44
223275_Piece_primary.jpg,0,1,1.42
223280_Piece_primary.jpg,0,1,1.35
223283_Piece_primary.jpg,0,4,1.37
223291_Piece_primary.jpg,0,2,1.39
223331_Piece_primary.jpg,1,9,1.39
223334_Piece_primary.jpg,0,7,1.43
223352_Piece_primary.jpg,1,9,1.39
223360_Piece_primary.jpg,0,0,1.40
223361_Piece_primary.jpg,0,4,1.42
223367_Piece_primary.jpg,0,5,1.44
223369_Piece_primary.jpg,0,5,1.43
223374_Piece_primary.jpg,0,0,1.40
223378_Piece_primary.jpg,0,0,1.46
223387_Piece_primary.jpg,0,6,1.40
223393_Piece_primary.jpg,1,9,1.35
223404_Piece_primary.jpg,0,3,1.46
223477_Piece_primary.jpg,0,5,1.43
223481_Piece_primary.jpg,0,1,1.40
223487_Piece_primary.jpg,0,1,1.40
223495_Piece_primary.jpg,0,1,1.40
223500_Piece_primary.jpg,0,4,1.41
223519_Piece_primary.jpg,0,1,1.45
223524_Piece_primary.jpg,0,1,1.35
223544_Piece_primary.jpg,0,0,1.35
223547_Piece_primary.jpg,1,9,1.41
223577_Piece_primary.jpg,0,1,1.38
223593_Piece_primary.jpg,0,0,1.39
223614_Piece_primary.jpg,0,0,1.41
223616_Piece_primary.jpg,0,1,1.38
223622_Piece_primary.jpg,0,5,1.39
223629_Piece_primary.jpg,0,3,1.36
223635_Border_primary.jpg,0,7,1.30
223648_Piece_primary.jpg,0,3,1.39
223652_Piece_primary.jpg,0,0,1.43
223654_Piece_primary.jpg,0,3,1.41
223656_Piece_primary.jpg,0,2,1.42
223662_Piece_primary.jpg,0,6,1.43
223675_Piece_primary.jpg,0,4,1.43
223699_Piece_primary.jpg,0,3,1.38
223702_Piece_primary.jpg,0,6,1.38
223709_Piece_primary.jpg,0,2,1.41
223714_Piece_primary.jpg,0,4,1.38
223716_Piece_primary.jpg,0,4,1.43
223733_Piece_primary.jpg,0,1,1.31
223736_Piece_primary.jpg,0,7,1.33
223738_Piece_primary.jpg,0,7,1.40
223757_Piece_primary.jpg,0,2,1.40
223765_Piece_primary.jpg,0,2,1.38
223782_Piece_primary.jpg,0,5,1.34
223786_Fragments_3_primary.jpg,0,6,1.38
223797_Piece_primary.jpg,0,0,1.30
223803_Piece_primary.jpg,0,3,1.32
223806_Piece_primary.jpg,0,3,1.30
223813_Piece_primary.jpg,0,3,1.31
