filename,puzzle_correct,patch_matches,time_s
ILSVRC2012_test_00000222.JPEG,1,9,1.29
ILSVRC2012_test_00000236.JPEG,0,0,1.22
ILSVRC2012_test_00000225.JPEG,0,7,1.27
ILSVRC2012_test_00000231.JPEG,0,0,1.26
ILSVRC2012_test_00000226.JPEG,0,0,1.30
ILSVRC2012_test_00000240.JPEG,1,9,1.22
ILSVRC2012_test_00000229.JPEG,1,9,1.28
ILSVRC2012_test_00000235.JPEG,1,9,1.31
ILSVRC2012_test_00000230.JPEG,1,9,1.29
ILSVRC2012_test_00000244.JPEG,1,9,1.23
ILSVRC2012_test_00000233.JPEG,1,9,1.28
ILSVRC2012_test_00000239.JPEG,1,9,1.25
ILSVRC2012_test_00000234.JPEG,1,9,1.30
ILSVRC2012_test_00000248.JPEG,1,9,1.22
ILSVRC2012_test_00000237.JPEG,1,9,1.28
ILSVRC2012_test_00000243.JPEG,1,9,1.27
ILSVRC2012_test_00000238.JPEG,1,9,1.28
ILSVRC2012_test_00000252.JPEG,0,2,1.23
ILSVRC2012_test_00000241.JPEG,1,9,1.27
ILSVRC2012_test_00000247.JPEG,0,4,1.27
ILSVRC2012_test_00000242.JPEG,1,9,1.28
ILSVRC2012_test_00000256.JPEG,1,9,1.23
ILSVRC2012_test_00000245.JPEG,1,9,1.28
ILSVRC2012_test_00000251.JPEG,0,0,1.26
ILSVRC2012_test_00000246.JPEG,1,9,1.29
ILSVRC2012_test_00000260.JPEG,1,9,1.24
ILSVRC2012_test_00000249.JPEG,1,9,1.29
ILSVRC2012_test_00000255.JPEG,1,9,1.27
ILSVRC2012_test_00000250.JPEG,0,7,1.28
ILSVRC2012_test_00000264.JPEG,1,9,1.23
ILSVRC2012_test_00000253.JPEG,1,9,1.27
ILSVRC2012_test_00000259.JPEG,1,9,1.26
ILSVRC2012_test_00000254.JPEG,1,9,1.28
ILSVRC2012_test_00000268.JPEG,1,9,1.22
ILSVRC2012_test_00000257.JPEG,1,9,1.28
ILSVRC2012_test_00000263.JPEG,1,9,1.27
ILSVRC2012_test_00000258.JPEG,1,9,1.28
ILSVRC2012_test_00000272.JPEG,0,4,1.23
ILSVRC2012_test_00000261.JPEG,1,9,1.29
ILSVRC2012_test_00000267.JPEG,1,9,1.25
ILSVRC2012_test_00000262.JPEG,0,3,1.29
ILSVRC2012_test_00000276.JPEG,1,9,1.24
ILSVRC2012_test_00000265.JPEG,1,9,1.28
ILSVRC2012_test_00000271.JPEG,1,9,1.26
ILSVRC2012_test_00000280.JPEG,1,9,1.22
